#Wave		#Intensity
1818.906250	2029.288330
1817.339844	2050.044189
1815.775391	2123.082764
1814.208984	2151.405029
1812.640625	2032.912354
1811.074219	2024.546143
1809.507813	1981.090942
1807.939453	2122.645752
1806.371094	2066.431641
1804.802734	2123.424316
1803.234375	2046.510620
1801.666016	2066.832520
1800.097656	2064.840820
1798.527344	2089.929199
1796.957031	2111.822021
1795.386719	2095.490479
1793.816406	2004.340332
1792.246094	2066.028320
1790.675781	2081.541504
1789.103516	2117.732178
1787.533203	2110.957520
1785.960938	2078.737793
1784.388672	2059.251221
1782.816406	2007.974731
1781.244141	2145.872559
1779.669922	2156.578369
1778.097656	2151.390137
1776.523438	2122.374268
1774.949219	2118.782227
1773.375000	2121.542969
1771.800781	2116.363770
1770.224609	2139.758789
1768.650391	2182.188477
1767.074219	2094.489014
1765.498047	2067.107422
1763.921875	2139.661377
1762.345703	2155.097412
1760.769531	2208.578369
1759.191406	2116.202148
1757.615234	2101.520020
1756.037109	2159.732422
1754.458984	2143.462402
1752.880859	2201.642334
1751.302734	2134.694336
1749.722656	2112.104248
1748.142578	2075.276123
1746.564453	2130.256348
1744.984375	2170.973389
1743.404297	2218.001465
1741.822266	2171.689697
1740.242188	2161.767822
1738.660156	2060.146973
1737.080078	2175.131104
1735.498047	2144.667480
1733.916016	2136.337402
1732.333984	2150.127686
1730.750000	2053.347168
1729.167969	2172.952637
1727.583984	2091.994141
1726.000000	2203.650391
1724.416016	2102.200439
1722.832031	2122.290283
1721.246094	2128.172852
1719.662109	2156.134766
1718.076172	2203.008301
1716.490234	2215.176514
1714.904297	2164.286621
1713.318359	2146.512939
1711.732422	2149.229736
1710.144531	2139.342285
1708.558594	2241.286377
1706.970703	2144.773682
1705.382813	2180.549561
1703.794922	2143.902588
1702.205078	2193.827148
1700.617188	2163.485352
1699.027344	2227.542969
1697.437500	2205.069824
1695.847656	2261.229736
1694.257813	2202.598389
1692.667969	2224.154297
1691.076172	2244.129639
1689.486328	2213.818115
1687.894531	2125.395996
1686.302734	2211.341309
1684.710938	2247.003662
1683.117188	2233.983643
1681.525391	2250.790527
1679.931641	2209.527588
1678.337891	2201.229004
1676.744141	2214.894043
1675.150391	2214.438232
1673.556641	2254.749756
1671.960938	2254.285156
1670.367188	2183.290771
1668.771484	2171.871338
1667.175781	2185.523193
1665.580078	2277.487061
1663.982422	2313.035156
1662.386719	2373.619385
1660.789063	2219.720215
1659.191406	2195.784668
1657.593750	2228.189209
1655.996094	2213.647461
1654.398438	2319.546387
1652.798828	2279.970703
1651.199219	2279.497070
1649.599609	2200.867432
1648.000000	2264.484131
