#Wave		#Intensity
1818.906250	1435.350220
1817.339844	1473.668823
1815.775391	1372.820435
1814.208984	1412.458130
1812.640625	1432.931885
1811.074219	1346.506714
1809.507813	1422.812500
1807.939453	1438.487183
1806.371094	1455.750122
1804.802734	1421.992798
1803.234375	1396.217529
1801.666016	1427.819458
1800.097656	1443.476563
1798.527344	1454.348511
1796.957031	1447.697021
1795.386719	1418.755371
1793.816406	1388.232544
1792.246094	1389.555176
1790.675781	1347.909424
1789.103516	1404.926758
1787.533203	1407.835327
1785.960938	1436.189819
1784.388672	1380.254761
1782.816406	1430.860840
1781.244141	1436.939941
1779.669922	1441.427002
1778.097656	1425.256226
1776.523438	1385.262329
1774.949219	1364.343262
1773.375000	1429.183105
1771.800781	1436.841187
1770.224609	1404.811890
1768.650391	1437.863892
1767.074219	1397.912720
1765.498047	1435.711670
1763.921875	1419.567749
1762.345703	1466.861694
1760.769531	1490.354370
1759.191406	1440.919678
1757.615234	1401.013428
1756.037109	1475.209717
1754.458984	1466.996338
1752.880859	1439.779053
1751.302734	1458.496582
1749.722656	1386.959106
1748.142578	1399.347168
1746.564453	1462.375122
1744.984375	1457.337036
1743.404297	1422.242065
1741.822266	1363.435181
1740.242188	1459.628174
1738.660156	1418.228638
1737.080078	1433.752808
1735.498047	1446.109497
1733.916016	1433.178955
1732.333984	1426.572510
1730.750000	1421.547974
1729.167969	1421.262695
1727.583984	1417.819458
1726.000000	1431.741455
1724.416016	1418.827515
1722.832031	1361.737061
1721.246094	1388.281860
1719.662109	1455.824707
1718.076172	1487.070068
1716.490234	1406.361206
1714.904297	1415.534912
1713.318359	1401.064575
1711.732422	1440.173096
1710.144531	1403.648071
1708.558594	1357.687256
1706.970703	1370.009644
1705.382813	1410.666016
1703.794922	1350.564209
1702.205078	1347.142090
1700.617188	1375.189941
1699.027344	1326.143188
1697.437500	1344.746582
1695.847656	1305.160400
1694.257813	1370.924805
1692.667969	1343.923584
1691.076172	1346.792114
1689.486328	1387.367798
1687.894531	1333.674194
1686.302734	1389.941040
1684.710938	1325.276733
1683.117188	1328.144775
1681.525391	1331.011475
1679.931641	1343.292358
1678.337891	1297.516968
1676.744141	1292.544312
1675.150391	1347.168945
1673.556641	1343.755615
1671.960938	1337.208130
1670.367188	1297.749268
1668.771484	1270.842407
1667.175781	1267.446777
1665.580078	1426.953613
1663.982422	1395.338013
1662.386719	1318.329590
1660.789063	1299.272095
1659.191406	1252.051147
1657.593750	1300.298584
1655.996094	1248.403320
1654.398438	1306.015625
1652.798828	1330.764771
1651.199219	1328.924927
1649.599609	1286.444580
1648.000000	1300.242188
1646.400391	1323.408569
1644.800781	1365.310791
1643.199219	1321.295532
1641.597656	1267.929321
1639.998047	1353.528931
1638.396484	1336.077148
1636.792969	1365.447876
1635.191406	1313.676392
1633.587891	1311.841797
1631.984375	1289.733887
1630.382813	1292.582275
1628.777344	1307.900391
1627.173828	1338.797363
1625.570313	1274.629272
1623.964844	1297.730347
1622.359375	1232.039917
1620.753906	1309.643311
1619.148438	1276.672852
1617.542969	1248.385742
1615.935547	1254.348145
1614.330078	1213.629761
1612.722656	1295.821289
1611.115234	1276.884888
1609.507813	1335.703857
1607.898438	1262.354736
1606.291016	1176.601929
1604.681641	1236.958252
1603.072266	1263.108765
1601.462891	1334.293945
1599.853516	1271.892456
1598.244141	1262.307373
1596.632813	1217.022705
1595.021484	1269.532715
1593.410156	1244.436890
1591.798828	1295.367188
1590.187500	1245.460083
1588.576172	1218.834106
1586.962891	1254.233276
1585.349609	1241.566650
1583.736328	1264.548096
1582.123047	1267.377808
1580.509766	1206.695923
1578.894531	1223.474731
1577.281250	1272.761963
1575.666016	1267.846680
1574.050781	1238.169800
1572.435547	1206.958008
1570.818359	1222.171021
1569.203125	1226.550171
1567.585938	1221.649048
1565.968750	1289.414673
1564.351563	1287.593262
1562.734375	1216.229492
1561.115234	1265.411377
1559.498047	1252.782593
1557.878906	1325.101318
1556.259766	1241.437256
1554.640625	1268.958618
1553.019531	1196.145996
1551.400391	1214.406250
1549.779297	1274.312866
1548.158203	1269.411987
1546.537109	1262.970947
1544.916016	1210.279663
1543.294922	1245.472290
1541.671875	1183.560547
1540.048828	1258.803223
1538.425781	1247.749146
1536.802734	1247.480347
1535.179688	1241.052490
1533.554688	1246.942749
1531.931641	1317.472534
1530.306641	1309.494507
1528.681641	1304.596558
1527.056641	1279.705200
1525.429688	1236.371094
1523.804688	1228.416626
1522.177734	1329.600342
1520.550781	1353.901245
1518.923828	1258.348755
1517.296875	1235.034790
1515.667969	1208.659058
1514.041016	1291.311523
1512.412109	1298.707275
1510.783203	1221.686646
1509.154297	1268.989746
1507.523438	1245.702637
1505.894531	1191.750000
1504.263672	1297.299316
1502.632813	1313.881958
1501.001953	1256.883423
1499.371094	1258.142822
1497.738281	1234.887573
1496.107422	1200.919678
