#Wave		#Intensity
1818.906250	2038.867920
1817.339844	2088.362793
1815.775391	2143.834717
1814.208984	2068.413086
1812.640625	2036.103760
1811.074219	2021.355347
1809.507813	2092.746582
1807.939453	2143.377930
1806.371094	2162.099854
1804.802734	2070.816895
1803.234375	1992.319458
1801.666016	1988.748657
1800.097656	2050.501465
1798.527344	2072.406738
1796.957031	2094.303223
1795.386719	1968.105103
1793.816406	2069.612793
1792.246094	2007.135254
1790.675781	2186.573242
1789.103516	2066.817627
1787.533203	2056.871338
1785.960938	2042.156982
1784.388672	2014.726807
1782.816406	2066.799072
1781.244141	2136.335449
1779.669922	2073.938477
1778.097656	2063.999756
1776.523438	1987.343018
1774.949219	2017.131470
1773.375000	2029.440063
1771.800781	2086.198242
1770.224609	2106.424316
1768.650391	2045.702515
1767.074219	2040.540039
1765.498047	2035.379028
1763.921875	2085.733643
1762.345703	2082.150635
1760.769531	2113.449463
1759.191406	2027.432739
1757.615234	2020.692383
1756.037109	2031.384399
1754.458984	2046.824341
1752.880859	2158.876465
1751.302734	2052.346924
1749.722656	2028.190186
1748.142578	1986.629761
1746.564453	2087.524658
1744.984375	2074.450439
1743.404297	2055.052734
1741.822266	2078.368652
1740.242188	2036.837646
1738.660156	2185.052246
1737.080078	2138.773438
1735.498047	2086.190918
1733.916016	2051.010254
1732.333984	2039.540527
1730.750000	1947.520752
1729.167969	2056.093262
1727.583984	2101.467285
1726.000000	2050.531494
1724.416016	1990.146362
1722.832031	2007.102661
1721.246094	1973.568848
1719.662109	2040.993652
1718.076172	2125.737549
1716.490234	2051.206299
1714.904297	1994.044189
1713.318359	1943.208862
1711.732422	2049.961914
1710.144531	2055.848145
1708.558594	2038.105835
1706.970703	2070.761719
1705.382813	1971.153809
1703.794922	1955.012451
1702.205078	1992.385376
1700.617188	1969.951782
1699.027344	1947.526978
1697.437500	1931.402100
1695.847656	1938.870728
1694.257813	1902.315430
1692.667969	2010.384033
1691.076172	2017.830811
1689.486328	1992.279053
1687.894531	1973.020874
1686.302734	1908.224243
