Angle,Intensity
17.976694788,7
17.980872605,10
17.985050423,5
17.98922824,4
17.993406057,3
17.997583874,13
18.001761692,4
18.005939509,4
18.010117326,8
18.014295143,4
18.018472961,8
18.022650778,3
18.026828595,4
18.031006412,2
18.03518423,8
18.039362047,10
18.043539864,10
18.047717681,16
18.051895499,9
18.056073316,10
18.060251133,5
18.06442895,8
18.068606767,9
18.072784585,3
18.076962402,5
18.081140219,5
18.085318036,7
18.089495854,2
18.093673671,2
18.097851488,2
18.102029305,7
18.106207123,7
18.11038494,5
18.114562757,7
18.118740574,13
18.122918392,5
18.127096209,9
18.131274026,4
18.135451843,2
18.139629661,1
18.143807478,5
18.147985295,11
18.152163112,3
18.15634093,7
18.160518747,4
18.164696564,7
18.168874381,5
18.173052199,7
18.177230016,3
18.181407833,8
18.18558565,7
18.189763468,14
18.193941285,8
18.198119102,3
18.202296919,5
18.206474737,5
18.210652554,4
18.214830371,7
18.219008188,5
18.223186006,11
18.227363823,5
18.23154164,4
18.235719457,4
18.239897275,7
18.244075092,4
18.248252909,8
18.252430726,4
18.256608544,5
18.260786361,4
18.264964178,11
18.269141995,5
18.273319812,3
18.27749763,4
18.281675447,3
18.285853264,7
18.290031081,7
18.294208899,5
18.298386716,2
18.302564533,8
18.30674235,4
18.310920168,9
18.315097985,10
18.319275802,4
18.323453619,10
18.327631437,10
18.331809254,8
18.335987071,8
18.340164888,8
18.344342706,7
18.348520523,4
18.35269834,11
18.356876157,5
18.361053975,4
18.365231792,3
18.369409609,9
18.373587426,7
18.377765244,7
18.381943061,5
18.386120878,5
18.390298695,7
18.394476513,8
18.39865433,8
18.402832147,4
18.407009964,4
18.411187782,7
18.415365599,3
18.419543416,5
18.423721233,3
18.427899051,3
18.432076868,2
18.436254685,4
18.440432502,10
18.44461032,7
18.448788137,10
18.452965954,7
18.457143771,7
18.461321588,2
18.465499406,4
18.469677223,9
18.47385504,9
18.478032857,4
18.482210675,14
18.486388492,4
18.490566309,10
18.494744126,15
18.498921944,9
18.503099761,9
18.507277578,7
18.511455395,8
18.515633213,5
18.51981103,8
18.523988847,5
18.528166664,3
18.532344482,3
18.536522299,10
18.540700116,4
18.544877933,2
18.549055751,4
18.553233568,7
18.557411385,7
18.561589202,4
18.56576702,4
18.569944837,4
18.574122654,9
18.578300471,2
18.582478289,10
18.586656106,3
18.590833923,8
18.59501174,9
18.599189558,3
18.603367375,7
18.607545192,7
18.611723009,9
18.615900827,7
18.620078644,11
18.624256461,10
18.628434278,7
18.632612096,7
18.636789913,5
18.64096773,7
18.645145547,7
18.649323364,8
18.653501182,3
18.657678999,7
18.661856816,7
18.666034633,4
18.670212451,8
18.674390268,9
18.678568085,5
18.682745902,5
18.68692372,4
18.691101537,8
18.695279354,14
18.699457171,2
18.703634989,3
18.707812806,5
18.711990623,3
18.71616844,8
18.720346258,7
18.724524075,5
18.728701892,3
18.732879709,4
18.737057527,8
18.741235344,7
18.745413161,10
18.749590978,4
18.753768796,8
18.757946613,8
18.76212443,7
18.766302247,9
18.770480065,5
18.774657882,9
18.778835699,4
18.783013516,1
18.787191334,8
18.791369151,5
18.795546968,7
18.799724785,5
18.803902603,3
18.80808042,2
18.812258237,5
18.816436054,13
18.820613872,9
18.824791689,8
18.828969506,7
18.833147323,7
18.83732514,5
18.841502958,4
18.845680775,8
18.849858592,7
18.854036409,9
18.858214227,8
18.862392044,3
18.866569861,2
18.870747678,5
18.874925496,4
18.879103313,5
18.88328113,10
18.887458947,5
18.891636765,5
18.895814582,7
18.899992399,5
18.904170216,9
18.908348034,4
18.912525851,8
18.916703668,5
18.920881485,5
18.925059303,8
18.92923712,4
18.933414937,7
18.937592754,4
18.941770572,2
18.945948389,5
18.950126206,3
18.954304023,4
18.958481841,11
18.962659658,10
18.966837475,5
18.971015292,5
18.97519311,5
18.979370927,4
18.983548744,3
18.987726561,5
18.991904379,4
18.996082196,8
19.000260013,7
19.00443783,10
19.008615648,9
19.012793465,7
19.016971282,8
19.021149099,8
19.025326917,5
19.029504734,10
19.033682551,7
19.037860368,8
19.042038185,7
19.046216003,4
19.05039382,2
19.054571637,5
19.058749454,3
19.062927272,2
19.067105089,9
19.071282906,4
19.075460723,8
19.079638541,7
19.083816358,11
19.087994175,7
19.092171992,4
19.09634981,8
19.100527627,10
19.104705444,10
19.108883261,2
19.113061079,8
19.117238896,8
19.121416713,7
19.12559453,5
19.129772348,2
19.133950165,7
19.138127982,9
19.142305799,8
19.146483617,5
19.150661434,8
19.154839251,4
19.159017068,8
19.163194886,4
19.167372703,7
19.17155052,9
19.175728337,10
19.179906155,5
19.184083972,10
19.188261789,9
19.192439606,8
19.196617424,1
19.200795241,5
19.204973058,7
19.209150875,3
19.213328693,7
19.21750651,3
19.221684327,3
19.225862144,5
19.230039961,7
19.234217779,5
19.238395596,2
19.242573413,1
19.24675123,3
19.250929048,5
19.255106865,5
19.259284682,5
19.263462499,1
19.267640317,2
19.271818134,5
19.275995951,5
19.280173768,7
19.284351586,8
19.288529403,2
19.29270722,5
19.296885037,7
19.301062855,5
19.305240672,1
19.309418489,5
19.313596306,7
19.317774124,4
19.321951941,0
19.326129758,8
19.330307575,7
19.334485393,8
19.33866321,9
19.342841027,3
19.347018844,9
19.351196662,5
19.355374479,4
19.359552296,2
19.363730113,8
19.367907931,7
19.372085748,5
19.376263565,8
19.380441382,4
19.3846192,7
19.388797017,4
19.392974834,11
19.397152651,9
19.401330469,7
19.405508286,9
19.409686103,4
19.41386392,4
19.418041737,8
19.422219555,4
19.426397372,10
19.430575189,9
19.434753006,3
