2theta,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410
20.60192,110.7997,110.85512,112.92763,110.85688,110.58195,101.1357,106.4421,100.70098,110.97253,105.82514,109.39909,116.85901,121.41802,112.05417,114.44887,111.49177,121.93477,116.0869,119.64203,116.25108,119.01227,118.19051,122.04802,116.34341,120.95709,119.25999,121.74738
20.63092,110.27134,112.6805,113.15624,112.96397,111.4773,100.10411,109.52285,101.84422,111.1309,108.50069,111.31941,118.24558,122.97726,113.59651,116.39776,113.4221,122.27201,119.01894,121.2197,118.02254,122.234,121.43696,124.80171,117.24776,123.47042,121.57385,123.1955
20.65992,107.78899,112.65721,111.80343,109.81187,107.90037,97.19349,108.18408,101.09369,110.7928,108.12672,111.50642,116.96626,121.79414,114.25493,116.13381,111.69271,120.14612,118.70392,121.86224,117.14004,121.08617,123.25469,123.67645,116.85262,123.22853,121.50817,120.38602
20.68892,107.09295,111.55149,110.76346,106.67693,107.17636,95.84737,107.04353,100.24509,111.77472,107.78891,110.90118,116.05343,122.74238,116.21648,118.08717,112.80045,121.18925,118.54434,121.26629,117.85753,120.35545,122.94356,123.11288,118.31193,122.86692,122.54245,120.00452
20.71792,107.8303,112.34386,109.93128,105.25101,106.34831,95.42548,108.37083,99.58877,114.98553,110.52192,109.87287,117.27584,123.91183,116.72804,119.68352,114.17083,123.80894,120.22538,120.88231,118.8035,121.3054,124.71913,124.44437,119.90567,125.52474,123.94281,120.92349
20.74692,108.07342,113.88808,110.53409,106.6175,105.57504,96.16535,109.50015,102.49198,116.13504,111.84907,110.3789,119.64914,124.25599,116.96166,120.76879,115.31941,124.66454,120.99541,121.77942,120.04377,122.41873,126.02131,126.74894,121.87266,126.30465,125.77452,123.0723
20.77592,106.57309,112.83899,109.54298,106.17386,102.43399,94.81302,108.15403,103.15517,116.22928,111.99513,110.38834,119.40903,124.73412,117.80761,122.18502,115.46835,124.49419,117.99816,122.01293,119.63166,122.50346,124.91612,125.19418,119.98134,126.13711,125.96867,125.04906
20.80492,101.59001,109.48033,107.28083,103.73644,99.8821,90.70029,106.32874,101.36234,115.25897,110.72361,107.74375,116.66315,123.12924,116.13374,120.15704,114.84731,122.81818,113.03454,120.71295,117.95112,121.4917,122.55183,122.11323,116.92813,123.81856,123.43193,121.48005
20.83392,98.89266,107.92928,104.36002,103.90958,99.76149,88.14847,104.50229,103.02959,114.30416,111.08889,109.48663,116.8384,120.92922,115.63448,119.73221,114.0684,120.87902,112.02232,118.18331,119.17224,122.40491,121.47703,120.60927,116.80058,122.44551,121.51462,119.07212
20.86292,96.9556,105.41291,102.32899,101.62376,98.31245,87.0592,103.80171,104.01832,114.20758,110.21046,110.89088,117.96978,120.33664,115.72833,121.27243,114.03661,120.66826,112.43297,115.20283,119.1869,122.15667,122.13458,120.31745,116.85213,121.29351,120.882,119.45027
20.89192,95.29241,102.99712,100.75639,97.92328,95.14338,86.80012,101.63076,103.19599,112.28347,109.59726,111.46093,116.97747,119.47527,115.5749,120.28751,115.42432,119.7857,110.95155,112.82708,117.33832,120.69597,122.29725,119.71132,115.72316,118.70025,119.37623,119.85572
20.92092,94.84422,102.48814,97.86209,97.41017,91.87128,87.36715,102.03139,104.19386,111.11802,110.08683,112.83233,117.00676,119.46071,116.56201,119.59301,112.92844,119.36422,110.91697,112.72895,115.14871,122.07537,121.51169,119.90743,114.41372,118.30807,119.17032,121.44398
20.94992,94.56291,101.78266,96.43197,96.63566,91.25826,87.15943,102.54259,102.65875,110.92739,110.24646,113.18352,117.24284,120.74302,115.65662,118.95687,111.16043,120.15666,110.30217,114.07751,114.29264,121.57421,120.16746,120.00227,115.44263,119.81463,119.17009,123.18238
20.97892,92.5846,98.95657,93.3451,92.91966,88.89265,85.12593,101.34797,100.57597,109.86162,109.29755,111.4886,115.81967,119.33099,111.95949,117.57273,108.47908,119.64894,108.75797,113.71976,110.28945,118.78106,119.01446,119.02997,113.7854,118.56194,118.02797,120.88338
21.00792,92.23775,98.32502,91.49726,90.31141,87.63043,85.29193,101.96952,101.06217,109.57152,108.53259,112.29027,115.96037,118.76622,111.95117,117.04495,107.01911,117.75185,108.96793,113.74581,109.32275,116.87279,119.8545,119.97541,113.48681,118.6828,116.46027,118.67462
21.03692,91.00616,96.3512,88.3028,85.73815,84.3931,85.0404,101.17234,100.63727,108.48991,109.33336,111.48627,114.25023,116.99124,111.01907,115.61284,105.05733,113.69889,108.42958,111.08882,109.26953,115.89627,119.61796,120.41127,113.37789,117.99423,113.82128,117.00177
21.06592,91.0274,95.56047,83.80791,81.82547,82.14048,83.89071,100.62265,102.10216,108.52193,110.03869,110.82642,114.06526,114.73654,110.8357,113.91739,104.28613,110.32687,107.21106,108.73532,108.62032,115.60216,118.84587,119.69589,112.73725,117.84109,112.85187,114.35672
21.09492,92.35316,95.83996,82.94778,79.8819,79.63879,83.61674,100.53267,103.08629,108.34375,109.63384,110.67749,114.02835,112.57955,110.81391,113.44855,105.21911,109.10452,104.77676,107.00369,107.28543,115.21281,119.01161,120.84358,110.57018,117.97562,113.25662,112.16858
21.12392,91.01104,96.32045,84.18849,80.75804,78.27092,84.03336,100.96714,104.6128,107.93465,111.42756,111.96575,115.00112,111.85526,112.3503,115.28407,108.04701,109.58021,104.16442,106.6019,108.92672,116.31643,120.90843,121.94218,110.01254,119.83404,115.62758,111.65947
21.15292,89.7101,97.06032,85.65061,81.85629,76.97198,83.82712,99.14764,105.21878,108.86809,110.58077,112.30858,114.69878,111.2989,113.68208,115.73452,108.60845,108.64012,104.4359,107.07245,109.88118,117.4756,121.61653,121.15716,110.07654,121.02738,118.24763,111.31384
21.18192,89.95627,98.11597,84.16658,81.171,77.63619,83.50099,96.03188,104.87513,108.19437,107.85528,110.81339,113.77074,108.79725,113.62797,114.01951,106.92412,108.08141,103.2113,107.71868,109.00804,118.58171,122.25106,119.62404,111.39766,120.34777,117.97354,111.05456
21.21092,89.55136,97.55138,83.08541,79.72432,75.92565,82.33138,93.57508,103.47725,107.91471,105.47349,109.83482,111.60406,105.52655,111.69938,110.64545,105.27884,105.47638,100.78355,106.31608,107.49104,118.27582,121.87734,116.91085,112.84434,119.16908,117.34367,111.1687
21.23992,91.16594,95.29341,84.19184,79.85842,74.07628,82.65933,92.05397,102.27689,108.9726,104.14222,109.89237,111.44092,103.50908,110.4656,108.41001,103.52392,104.16634,99.49733,104.76011,106.00702,117.15982,120.20391,114.73213,114.81205,117.77699,116.36259,111.51317
21.26892,91.51521,92.93476,83.74657,80.08609,74.25024,84.0556,91.1085,100.42868,108.65179,103.18489,109.06394,111.84402,102.71112,108.71556,105.36582,103.62955,103.36124,97.80658,103.18773,103.7922,117.20319,116.65736,113.12941,114.11964,117.4797,115.29338,111.3438
21.29792,92.26524,91.97829,84.25322,82.00925,74.26098,85.23754,91.10873,101.33323,107.77287,103.45841,109.14285,111.3113,101.83244,106.36449,103.41126,102.87608,101.48402,96.33099,103.63525,103.37298,118.54357,116.68003,113.01441,113.35218,117.8648,114.83294,112.0997
21.32692,93.66521,91.38858,87.12619,84.13258,76.6937,86.4935,92.27434,103.92449,106.26987,103.71838,110.89121,111.62828,101.03588,106.12459,102.78671,102.63251,100.41235,95.94394,105.25929,105.63915,119.75969,117.44529,114.13608,114.23709,118.39946,115.54499,113.48529
21.35592,93.29516,89.59668,87.88855,84.06262,77.85596,86.9492,92.42037,103.18484,107.6567,102.65731,111.07488,111.03358,100.7078,104.84428,101.71041,102.78712,101.0382,96.07884,105.06719,105.26252,118.10337,117.17125,113.4759,114.21568,119.94577,115.02079,114.21125
21.38492,95.4155,92.19537,88.64277,86.25684,80.06507,89.43744,94.05467,104.75753,109.43131,104.16628,113.44108,112.93111,101.7697,105.04577,102.8921,104.43093,103.2537,98.3721,104.58924,106.18447,118.42077,118.83165,115.44885,117.5532,122.77057,117.30787,115.13016
21.41392,100.23183,95.63179,90.30361,87.72161,81.37928,92.86707,95.2005,107.13081,110.89522,105.61562,113.97302,115.07421,102.6798,103.77786,103.75924,105.04931,104.47574,101.05427,104.66847,107.96919,119.71927,121.3164,117.71922,120.68606,124.89736,120.35778,118.11378
21.44292,104.01394,96.15263,90.77678,86.66525,79.70565,94.37003,96.27136,106.65986,112.21388,104.56994,111.67856,113.75092,102.5568,103.06596,102.33636,103.68436,103.84038,99.81305,104.89555,106.80473,119.36398,121.0169,118.21661,120.87876,124.72721,120.67144,118.99227
21.47192,106.41777,98.19338,92.85223,88.79967,79.88121,96.20844,99.35292,107.68955,113.65081,104.3103,112.0267,114.38779,103.9172,104.22061,103.54193,103.38116,104.92348,99.88397,107.92058,108.56663,120.71602,122.41375,120.1688,122.15212,126.89412,122.53303,121.53565
21.50092,105.54624,97.60113,92.75272,88.5544,81.82209,95.96418,99.26098,106.97569,113.15269,103.13752,111.32942,115.13726,104.27468,104.04177,103.34748,102.69054,104.95159,99.75672,108.90857,109.92391,119.95078,122.17071,120.06352,122.52875,127.84419,122.59996,120.66293
21.52992,105.84664,95.7605,93.37613,86.98554,82.31628,94.87087,97.42902,105.318,112.37093,102.33785,108.84935,113.82652,102.56948,102.6949,102.9898,102.12292,104.02217,98.62743,107.74477,109.89624,118.48009,121.79828,118.2732,122.25274,127.35504,122.56753,119.08576
21.55892,105.85414,95.80696,95.10572,86.94117,82.70814,95.3735,96.27581,106.4076,111.96099,101.87233,108.22011,113.08178,102.85876,102.3281,104.05442,101.54686,102.36625,99.06721,107.38856,111.30664,117.9487,124.33485,117.86203,121.59226,128.55673,124.05918,120.21997
21.58792,106.8027,96.44634,96.84408,88.44126,84.57324,97.78504,97.83233,106.91209,112.26577,102.51485,109.50436,112.75205,103.52564,103.26092,104.99431,102.31852,101.37883,100.92126,107.57017,114.31621,118.27096,125.22104,119.21175,122.2592,130.19904,126.37157,123.01256
21.61692,107.14307,97.45151,98.48304,92.21217,86.87794,99.10769,99.16484,106.68384,114.24706,103.92038,108.74574,113.70444,105.29334,104.09188,105.72736,104.32679,103.51579,100.56081,108.82753,115.75955,119.24937,125.50741,120.01245,125.45838,130.8696,128.15162,125.61727
21.64592,107.95985,97.70525,99.4263,94.73032,88.40912,99.57945,98.78077,106.11365,114.47373,102.44252,107.76295,115.28169,105.56454,104.04854,105.76584,104.85689,105.7391,99.81387,108.42519,114.60318,118.1045,123.50034,118.20484,125.41441,128.79483,129.01731,125.64982
21.67492,108.66746,99.13499,102.18723,97.49715,90.28248,101.33879,99.43024,105.54108,116.07532,104.34659,108.9425,115.3384,106.22413,104.98653,107.12349,107.01423,107.47714,100.74868,108.34576,115.36689,117.99966,123.93878,119.2739,126.97389,127.84494,128.73946,126.31949
21.70392,107.94582,98.53753,102.64753,99.51138,90.55303,101.5767,98.86301,104.61082,115.28711,105.36519,108.34785,115.13909,106.51398,104.22134,107.76194,107.03049,107.18585,100.56863,107.39292,115.5956,118.85191,122.15882,117.8838,126.91322,126.2711,127.84152,125.10927
21.73292,106.6669,97.02987,101.15341,99.22477,89.72459,99.92966,97.10425,102.9619,114.46658,103.57559,106.42847,113.42898,105.72283,103.76082,105.02174,106.12481,105.3709,99.67742,106.36525,112.19583,116.52406,119.45494,116.02786,126.67942,123.93129,124.20211,124.16457
21.76192,106.44805,96.57293,101.70537,98.38626,90.38252,100.21584,97.58098,102.00017,113.86446,104.70686,105.65258,111.87216,106.31058,103.75943,103.0498,106.96611,105.73601,100.77158,106.29745,111.3227,115.37201,119.72798,115.52377,126.34562,121.87773,121.61175,123.75927
21.79092,106.08739,96.94108,101.89477,97.75886,90.29638,101.21107,98.87009,102.83878,113.95183,106.51388,106.57091,112.07646,106.02342,103.93394,102.67603,107.72369,106.38646,99.78952,105.37131,110.8513,113.8876,119.6474,115.95864,124.99262,120.71956,122.51489,124.09256
21.81992,107.06333,98.61016,103.77961,98.51937,92.21959,102.86152,101.85059,104.14297,115.42592,108.13306,107.85149,114.60137,106.92273,106.72278,104.74461,109.05994,108.50041,100.75629,105.25235,111.74801,112.03038,119.98783,117.15727,124.54848,122.03285,122.69874,125.32145
21.84892,106.36228,99.58003,103.63009,98.96295,93.76937,103.89965,102.80408,104.13492,115.88519,106.80043,107.00356,113.32236,107.61988,106.87287,104.99256,109.06665,107.84562,100.12991,105.40139,111.75254,110.72508,119.13376,116.91142,122.6756,120.84073,123.48057,124.81726
21.87792,107.46722,101.83558,104.8381,100.87948,95.96912,104.80821,103.37195,106.95263,116.96988,108.65827,109.01694,113.60833,109.64544,106.15828,107.63828,110.06478,109.15554,101.04438,107.56094,113.56229,111.04481,120.96757,118.95866,123.4431,122.52119,123.88247,126.82688
21.90692,109.32596,104.44184,106.82439,102.30113,97.75629,105.86804,106.32845,109.41313,117.66875,109.51887,111.95168,116.33648,112.07561,107.80771,109.06547,111.77472,112.21469,103.06207,109.37086,114.186,112.32245,123.43996,120.84822,126.12101,124.16767,125.06634,128.9749
21.93592,110.28578,105.8509,106.49095,102.89986,97.9127,107.31826,106.50224,108.72993,115.87698,109.91433,113.32095,116.10143,111.24079,109.32596,108.54188,111.99607,112.40127,103.6685,109.66227,113.03793,111.94461,122.07356,119.66606,124.64528,124.53468,124.91752,128.39384
21.96492,111.05835,108.33289,108.08952,103.71093,100.30487,108.80976,106.92741,108.58522,115.31808,111.129,115.27913,116.5123,113.27519,111.16014,110.09213,112.68995,113.50904,104.50624,109.68732,114.64933,114.31536,122.45281,120.14882,124.50738,125.18913,125.42463,125.90605
21.99392,110.41378,107.43712,107.9299,104.64316,100.41164,108.33514,105.56054,106.91549,113.51563,111.59814,114.39109,115.02862,113.55224,111.62085,108.21174,112.02522,112.20333,104.94907,110.09883,114.47398,112.83585,121.65071,119.18025,123.6566,124.57884,122.98812,124.90644
