Angle,Intensity
20.015227937,4
20.023583572,2
20.031939206,5
20.040294841,2
20.048650475,4
20.05700611,6
20.065361744,8
20.073717379,5
20.082073013,5
20.090428648,1
20.098784282,4
20.107139917,2
20.115495551,5
20.123851186,6
20.13220682,6
20.140562455,5
20.148918089,6
20.157273724,6
20.165629358,2
20.173984992,0
20.182340627,5
20.190696261,8
20.199051896,8
20.20740753,5
20.215763165,5
20.224118799,4
20.232474434,6
20.240830068,8
20.249185703,2
20.257541337,9
20.265896972,6
20.274252606,5
20.282608241,2
20.290963875,4
20.29931951,10
20.307675144,6
20.316030779,6
20.324386413,5
20.332742048,4
20.341097682,2
20.349453317,4
20.357808951,4
20.366164586,6
20.37452022,2
20.382875855,6
20.391231489,6
20.399587124,6
20.407942758,4
20.416298393,4
20.424654027,4
20.433009662,2
20.441365296,5
20.449720931,5
20.458076565,8
20.4664322,9
20.474787834,1
20.483143469,6
20.491499103,2
20.499854738,5
20.508210372,9
20.516566007,1
20.524921641,12
20.533277275,6
20.54163291,8
20.549988544,12
20.558344179,4
20.566699813,5
20.575055448,4
20.583411082,6
20.591766717,4
20.600122351,12
20.608477986,16
20.61683362,2
20.625189255,1
20.633544889,4
20.641900524,6
20.650256158,5
20.658611793,9
20.666967427,6
20.675323062,2
20.683678696,8
20.692034331,6
20.700389965,4
20.7087456,5
20.717101234,8
20.725456869,5
20.733812503,5
20.742168138,6
20.750523772,5
20.758879407,10
20.767235041,5
20.775590676,2
20.78394631,8
20.792301945,6
20.800657579,1
20.809013214,8
20.817368848,4
20.825724483,4
20.834080117,5
20.842435752,10
20.850791386,6
20.859147021,4
20.867502655,9
20.87585829,4
20.884213924,6
20.892569558,2
20.900925193,2
20.909280827,8
20.917636462,4
20.925992096,1
20.934347731,5
20.942703365,8
20.951059,2
20.959414634,6
20.967770269,5
20.976125903,4
20.984481538,1
20.992837172,4
21.001192807,2
21.009548441,2
21.017904076,5
21.02625971,2
21.034615345,9
21.042970979,8
21.051326614,4
21.059682248,6
21.068037883,10
21.076393517,8
21.084749152,5
21.093104786,4
21.101460421,6
21.109816055,1
21.11817169,6
21.126527324,1
21.134882959,4
21.143238593,2
21.151594228,5
21.159949862,1
21.168305497,4
21.176661131,8
21.185016766,2
21.1933724,5
21.201728035,5
21.210083669,2
21.218439304,4
21.226794938,2
21.235150573,5
21.243506207,5
21.251861841,6
21.260217476,4
21.26857311,5
21.276928745,4
21.285284379,5
21.293640014,0
21.301995648,5
21.310351283,6
21.318706917,5
21.327062552,9
21.335418186,1
21.343773821,2
21.352129455,5
21.36048509,10
21.368840724,1
21.377196359,4
21.385551993,4
21.393907628,2
21.402263262,2
21.410618897,5
21.418974531,8
21.427330166,4
21.4356858,6
21.444041435,4
21.452397069,2
21.460752704,4
21.469108338,4
21.477463973,6
21.485819607,8
21.494175242,4
21.502530876,6
21.510886511,5
21.519242145,5
21.52759778,4
21.535953414,5
21.544309049,4
21.552664683,5
21.561020318,6
21.569375952,2
21.577731587,6
21.586087221,4
21.594442856,5
21.60279849,5
21.611154124,5
21.619509759,2
21.627865393,5
21.636221028,4
21.644576662,2
21.652932297,8
21.661287931,6
21.669643566,5
21.6779992,5
21.686354835,4
21.694710469,4
21.703066104,5
21.711421738,4
21.719777373,0
21.728133007,4
21.736488642,8
21.744844276,6
21.753199911,2
21.761555545,1
21.76991118,2
21.778266814,2
21.786622449,8
21.794978083,4
21.803333718,2
21.811689352,8
21.820044987,5
21.828400621,4
21.836756256,4
21.84511189,9
21.853467525,9
21.861823159,1
21.870178794,4
21.878534428,0
21.886890063,5
21.895245697,5
21.903601332,2
21.911956966,5
21.920312601,2
21.928668235,8
21.93702387,1
21.945379504,8
21.953735139,2
21.962090773,6
21.970446408,2
21.978802042,6
21.987157676,1
21.995513311,2
22.003868945,6
22.01222458,10
22.020580214,4
22.028935849,2
22.037291483,5
22.045647118,5
22.054002752,5
22.062358387,1
22.070714021,4
22.079069656,1
22.08742529,4
22.095780925,5
22.104136559,8
22.112492194,8
22.120847828,2
22.129203463,4
22.137559097,5
22.145914732,9
22.154270366,1
22.162626001,6
22.170981635,1
22.17933727,5
22.187692904,5
22.196048539,4
22.204404173,9
22.212759808,5
22.221115442,8
22.229471077,1
22.237826711,2
22.246182346,4
22.25453798,2
22.262893615,6
22.271249249,2
22.279604884,1
22.287960518,12
22.296316153,2
22.304671787,5
22.313027422,6
22.321383056,4
22.329738691,2
22.338094325,4
22.346449959,2
22.354805594,2
22.363161228,5
22.371516863,2
22.379872497,2
22.388228132,5
22.396583766,10
22.404939401,12
22.413295035,6
22.42165067,6
22.430006304,5
22.438361939,1
22.446717573,1
22.455073208,5
22.463428842,6
22.471784477,4
22.480140111,6
22.488495746,0
22.49685138,4
22.505207015,2
22.513562649,2
22.521918284,8
22.530273918,0
22.538629553,4
22.546985187,5
22.555340822,5
22.563696456,5
22.572052091,9
22.580407725,4
22.58876336,8
22.597118994,9
22.605474629,6
22.613830263,1
22.622185898,8
22.630541532,6
22.638897167,2
22.647252801,8
22.655608436,9
22.66396407,1
22.672319705,5
22.680675339,4
22.689030974,6
22.697386608,5
22.705742242,2
22.714097877,6
22.722453511,8
22.730809146,2
22.73916478,9
22.747520415,9
22.755876049,0
22.764231684,8
22.772587318,8
22.780942953,1
22.789298587,4
22.797654222,6
22.806009856,8
22.814365491,2
22.822721125,5
22.83107676,4
22.839432394,2
22.847788029,1
22.856143663,4
22.864499298,4
22.872854932,2
22.881210567,9
22.889566201,2
22.897921836,6
22.90627747,12
22.914633105,1
22.922988739,1
