[Measurement conditions]
Sample identification,
11.183322283,6.0
11.191677917,8.0
11.200033552,6.0
11.208389186,5.0
11.216744821,6.0
11.225100455,14.0
11.233456090,9.0
11.241811724,8.0
11.250167359,1.0
11.258522993,5.0
11.266878628,6.0
11.275234262,13.0
11.283589897,12.0
11.291945531,13.0
11.300301166,8.0
11.308656800,9.0
11.317012435,6.0
11.325368069,6.0
11.333723704,9.0
11.342079338,13.0
11.350434973,8.0
11.358790607,12.0
11.367146242,10.0
11.375501876,12.0
11.383857511,8.0
11.392213145,12.0
11.400568780,6.0
11.408924414,8.0
11.417280049,10.0
11.425635683,6.0
11.433991318,6.0
11.442346952,10.0
11.450702587,12.0
11.459058221,6.0
11.467413855,10.0
11.475769490,8.0
11.484125124,6.0
11.492480759,9.0
11.500836393,13.0
11.509192028,8.0
11.517547662,14.0
11.525903297,8.0
11.534258931,9.0
11.542614566,8.0
11.550970200,8.0
11.559325835,9.0
11.567681469,12.0
11.576037104,5.0
11.584392738,8.0
11.592748373,4.0
11.601104007,8.0
11.609459642,8.0
11.617815276,12.0
11.626170911,4.0
11.634526545,6.0
11.642882180,13.0
11.651237814,12.0
11.659593449,6.0
11.667949083,6.0
11.676304718,12.0
11.684660352,10.0
11.693015987,5.0
11.701371621,9.0
11.709727256,6.0
11.718082890,2.0
11.726438525,9.0
11.734794159,4.0
11.743149794,9.0
11.751505428,14.0
11.759861063,13.0
11.768216697,8.0
11.776572332,13.0
11.784927966,13.0
11.793283601,5.0
11.801639235,13.0
11.809994870,9.0
11.818350504,4.0
11.826706138,2.0
11.835061773,6.0
11.843417407,6.0
11.851773042,9.0
11.860128676,12.0
11.868484311,9.0
11.876839945,9.0
11.885195580,13.0
11.893551214,16.0
11.901906849,5.0
11.910262483,8.0
11.918618118,8.0
11.926973752,9.0
11.935329387,8.0
11.943685021,13.0
11.952040656,8.0
11.960396290,13.0
11.968751925,4.0
11.977107559,9.0
11.985463194,10.0
11.993818828,6.0
12.002174463,2.0
12.010530097,4.0
12.018885732,6.0
12.027241366,6.0
12.035597001,9.0
12.043952635,12.0
12.052308270,8.0
12.060663904,8.0
12.069019539,10.0
12.077375173,6.0
12.085730808,6.0
12.094086442,8.0
12.102442077,10.0
12.110797711,4.0
12.119153346,13.0
12.127508980,6.0
12.135864615,10.0
12.144220249,6.0
12.152575884,14.0
12.160931518,9.0
12.169287153,14.0
12.177642787,4.0
12.185998421,5.0
12.194354056,12.0
12.202709690,9.0
12.211065325,10.0
12.219420959,5.0
12.227776594,10.0
12.236132228,5.0
12.244487863,1.0
12.252843497,8.0
12.261199132,8.0
12.269554766,12.0
12.277910401,13.0
12.286266035,9.0
12.294621670,8.0
12.302977304,8.0
12.311332939,4.0
12.319688573,5.0
12.328044208,9.0
12.336399842,1.0
12.344755477,9.0
12.353111111,14.0
12.361466746,10.0
12.369822380,5.0
12.378178015,9.0
12.386533649,12.0
12.394889284,17.0
12.403244918,10.0
12.411600553,13.0
12.419956187,9.0
12.428311822,8.0
12.436667456,13.0
12.445023091,8.0
12.453378725,10.0
12.461734360,13.0
12.470089994,8.0
12.478445629,13.0
12.486801263,12.0
12.495156898,1.0
12.503512532,12.0
12.511868167,8.0
12.520223801,4.0
12.528579436,8.0
12.536935070,5.0
12.545290704,10.0
12.553646339,9.0
12.562001973,5.0
12.570357608,5.0
12.578713242,5.0
12.587068877,8.0
12.595424511,8.0
12.603780146,8.0
12.612135780,8.0
12.620491415,4.0
12.628847049,6.0
12.637202684,10.0
12.645558318,12.0
12.653913953,8.0
12.662269587,4.0
12.670625222,9.0
12.678980856,9.0
12.687336491,8.0
12.695692125,1.0
12.704047760,4.0
12.712403394,13.0
12.720759029,8.0
12.729114663,10.0
12.737470298,6.0
12.745825932,13.0
12.754181567,8.0
12.762537201,14.0
12.770892836,5.0
12.779248470,9.0
12.787604105,1.0
12.795959739,8.0
12.804315374,6.0
12.812671008,12.0
12.821026643,6.0
12.829382277,4.0
12.837737912,4.0
12.846093546,5.0
12.854449181,8.0
12.862804815,8.0
12.871160450,4.0
12.879516084,9.0
12.887871719,9.0
12.896227353,4.0
12.904582988,4.0
12.912938622,4.0
12.921294256,9.0
12.929649891,10.0
12.938005525,4.0
12.946361160,5.0
12.954716794,9.0
12.963072429,10.0
12.971428063,4.0
12.979783698,10.0
12.988139332,8.0
12.996494967,12.0
13.004850601,2.0
13.013206236,8.0
13.021561870,8.0
13.029917505,4.0
13.038273139,10.0
13.046628774,6.0
13.054984408,6.0
13.063340043,5.0
13.071695677,6.0
13.080051312,8.0
13.088406946,5.0
13.096762581,5.0
13.105118215,8.0
13.113473850,6.0
13.121829484,2.0
13.130185119,10.0
13.138540753,5.0
13.146896388,6.0
13.155252022,5.0
13.163607657,4.0
13.171963291,4.0
13.180318926,1.0
13.188674560,9.0
13.197030195,8.0
13.205385829,6.0
13.213741464,6.0
13.222097098,8.0
13.230452733,14.0
13.238808367,4.0
13.247164002,6.0
13.255519636,6.0
13.263875271,8.0
13.272230905,5.0
13.280586539,8.0
13.288942174,9.0
13.297297808,10.0
13.305653443,6.0
13.314009077,2.0
13.322364712,6.0
13.330720346,6.0
13.339075981,5.0
13.347431615,9.0
13.355787250,9.0
13.364142884,9.0
13.372498519,2.0
13.380854153,10.0
13.389209788,5.0
13.397565422,10.0
13.405921057,2.0
13.414276691,13.0
13.422632326,6.0
13.430987960,6.0
13.439343595,5.0
13.447699229,9.0
13.456054864,8.0
13.464410498,8.0
13.472766133,5.0
13.481121767,9.0
13.489477402,9.0
13.497833036,8.0
13.506188671,10.0
13.514544305,1.0
13.522899940,8.0
13.531255574,5.0
13.539611209,5.0
13.547966843,9.0
13.556322478,4.0
13.564678112,4.0
13.573033747,2.0
13.581389381,4.0
13.589745016,6.0
13.598100650,5.0
13.606456285,6.0
13.614811919,4.0
13.623167554,5.0
13.631523188,6.0
13.639878822,8.0
13.648234457,9.0
13.656590091,5.0
13.664945726,8.0
13.673301360,14.0
13.681656995,5.0
13.690012629,6.0
13.698368264,8.0
13.706723898,8.0
13.715079533,12.0
13.723435167,12.0
13.731790802,6.0
13.740146436,9.0
13.748502071,6.0
13.756857705,8.0
13.765213340,10.0
13.773568974,5.0
13.781924609,6.0
13.790280243,4.0
13.798635878,8.0
13.806991512,9.0
13.815347147,8.0
13.823702781,10.0
13.832058416,8.0
13.840414050,5.0
13.848769685,13.0
13.857125319,12.0
13.865480954,14.0
13.873836588,9.0
13.882192223,4.0
13.890547857,2.0
13.898903492,4.0
13.907259126,5.0
13.915614761,4.0
13.923970395,6.0
13.932326030,10.0
13.940681664,6.0
13.949037299,4.0
13.957392933,9.0
13.965748568,10.0
13.974104202,10.0
13.982459837,12.0
13.990815471,8.0
13.999171105,12.0
14.007526740,8.0
14.015882374,5.0
14.024238009,5.0
14.032593643,12.0
14.040949278,8.0
14.049304912,5.0
14.057660547,9.0
14.066016181,1.0
14.074371816,0.0
14.082727450,8.0
14.091083085,6.0
14.099438719,5.0
14.107794354,8.0
14.116149988,2.0
14.124505623,5.0
14.132861257,5.0
14.141216892,9.0
14.149572526,2.0
14.157928161,2.0
14.166283795,9.0
14.174639430,4.0
14.182995064,9.0
14.191350699,5.0
14.199706333,6.0
14.208061968,0.0
14.216417602,2.0
14.224773237,12.0
14.233128871,5.0
14.241484506,4.0
14.249840140,5.0
14.258195775,5.0
14.266551409,5.0
14.274907044,4.0
14.283262678,6.0
14.291618313,4.0
14.299973947,2.0
14.308329582,8.0
14.316685216,5.0
14.325040851,4.0
14.333396485,5.0
14.341752120,9.0
14.350107754,5.0
14.358463388,1.0
14.366819023,2.0
14.375174657,5.0
14.383530292,6.0
14.391885926,6.0
14.400241561,4.0
14.408597195,2.0
14.416952830,8.0
14.425308464,13.0
14.433664099,6.0
14.442019733,5.0
14.450375368,5.0
14.458731002,5.0
14.467086637,0.0
14.475442271,4.0
14.483797906,9.0
14.492153540,2.0
14.500509175,6.0
14.508864809,6.0
14.517220444,9.0
14.525576078,4.0
14.533931713,8.0
14.542287347,5.0
14.550642982,5.0
14.558998616,9.0
14.567354251,5.0
14.575709885,4.0
14.584065520,6.0
14.592421154,6.0
14.600776789,1.0
14.609132423,10.0
14.617488058,6.0
14.625843692,6.0
14.634199327,9.0
14.642554961,5.0
14.650910596,4.0
14.659266230,6.0
14.667621865,8.0
14.675977499,13.0
14.684333134,10.0
14.692688768,4.0
14.701044403,5.0
14.709400037,8.0
14.717755672,4.0
14.726111306,5.0
14.734466940,5.0
14.742822575,1.0
14.751178209,10.0
14.759533844,5.0
14.767889478,2.0
14.776245113,5.0
14.784600747,6.0
14.792956382,5.0
14.801312016,9.0
14.809667651,5.0
14.818023285,5.0
14.826378920,4.0
14.834734554,8.0
14.843090189,5.0
14.851445823,4.0
14.859801458,4.0
14.868157092,1.0
14.876512727,8.0
14.884868361,5.0
14.893223996,10.0
14.901579630,5.0
14.909935265,8.0
14.918290899,1.0
14.926646534,2.0
14.935002168,5.0
14.943357803,2.0
14.951713437,6.0
14.960069072,10.0
14.968424706,9.0
14.976780341,4.0
14.985135975,1.0
14.993491610,10.0
15.001847244,9.0
15.010202879,2.0
15.018558513,8.0
15.026914148,8.0
15.035269782,8.0
15.043625417,8.0
15.051981051,8.0
15.060336686,6.0
15.068692320,6.0
15.077047955,6.0
15.085403589,9.0
15.093759223,6.0
15.102114858,13.0
15.110470492,5.0
15.118826127,4.0
15.127181761,8.0
15.135537396,8.0
15.143893030,9.0
15.152248665,6.0
15.160604299,6.0
15.168959934,5.0
15.177315568,9.0
15.185671203,2.0
15.194026837,5.0
15.202382472,5.0
15.210738106,5.0
15.219093741,8.0
15.227449375,9.0
15.235805010,12.0
15.244160644,6.0
15.252516279,10.0
15.260871913,9.0
15.269227548,8.0
15.277583182,6.0
15.285938817,5.0
15.294294451,6.0
15.302650086,10.0
15.311005720,4.0
15.319361355,10.0
15.327716989,6.0
15.336072624,6.0
15.344428258,6.0
15.352783893,8.0
15.361139527,1.0
15.369495162,10.0
15.377850796,6.0
15.386206431,5.0
15.394562065,5.0
15.402917700,6.0
15.411273334,5.0
15.419628969,5.0
15.427984603,5.0
15.436340238,5.0
15.444695872,4.0
15.453051506,4.0
15.461407141,4.0
15.469762775,5.0
15.478118410,4.0
15.486474044,8.0
15.494829679,4.0
15.503185313,2.0
15.511540948,2.0
15.519896582,2.0
15.528252217,4.0
15.536607851,4.0
15.544963486,4.0
15.553319120,1.0
15.561674755,4.0
15.570030389,2.0
15.578386024,2.0
15.586741658,2.0
15.595097293,6.0
15.603452927,4.0
15.611808562,2.0
15.620164196,2.0
15.628519831,8.0
15.636875465,1.0
15.645231100,5.0
15.653586734,5.0
15.661942369,2.0
15.670298003,8.0
15.678653638,6.0
15.687009272,4.0
15.695364907,6.0
15.703720541,5.0
15.712076176,10.0
15.720431810,9.0
15.728787445,6.0
15.737143079,8.0
15.745498714,4.0
15.753854348,5.0
15.762209983,6.0
15.770565617,9.0
15.778921252,1.0
15.787276886,2.0
15.795632521,4.0
15.803988155,5.0
15.812343789,6.0
15.820699424,2.0
15.829055058,5.0
15.837410693,9.0
15.845766327,5.0
15.854121962,5.0
15.862477596,5.0
15.870833231,12.0
15.879188865,2.0
15.887544500,9.0
15.895900134,1.0
15.904255769,4.0
15.912611403,9.0
15.920967038,8.0
15.929322672,4.0
15.937678307,5.0
15.946033941,5.0
15.954389576,6.0
15.962745210,4.0
15.971100845,2.0
15.979456479,6.0
15.987812114,5.0
15.996167748,2.0
16.004523383,4.0
16.012879017,2.0
16.021234652,4.0
16.029590286,9.0
16.037945921,1.0
16.046301555,9.0
16.054657190,6.0
16.063012824,5.0
16.071368459,6.0
16.079724093,4.0
16.088079728,6.0
16.096435362,6.0
16.104790997,8.0
16.113146631,6.0
16.121502266,8.0
16.129857900,12.0
16.138213535,6.0
16.146569169,5.0
16.154924804,2.0
16.163280438,2.0
16.171636072,1.0
16.179991707,5.0
16.188347341,2.0
16.196702976,12.0
16.205058610,8.0
16.213414245,2.0
16.221769879,5.0
16.230125514,4.0
16.238481148,6.0
16.246836783,1.0
16.255192417,6.0
16.263548052,13.0
16.271903686,5.0
16.280259321,4.0
16.288614955,6.0
16.296970590,14.0
16.305326224,4.0
16.313681859,8.0
16.322037493,6.0
16.330393128,8.0
16.338748762,0.0
16.347104397,5.0
16.355460031,6.0
16.363815666,8.0
16.372171300,5.0
16.380526935,5.0
16.388882569,9.0
16.397238204,1.0
16.405593838,2.0
16.413949473,6.0
16.422305107,2.0
16.430660742,6.0
16.439016376,1.0
16.447372011,4.0
16.455727645,10.0
16.464083280,2.0
16.472438914,2.0
16.480794549,5.0
16.489150183,5.0
16.497505818,4.0
16.505861452,5.0
16.514217087,1.0
16.522572721,4.0
16.530928356,5.0
16.539283990,8.0
16.547639624,8.0
16.555995259,5.0
16.564350893,9.0
16.572706528,5.0
16.581062162,5.0
16.589417797,5.0
16.597773431,5.0
16.606129066,4.0
16.614484700,0.0
16.622840335,9.0
16.631195969,2.0
16.639551604,4.0
16.647907238,2.0
16.656262873,8.0
16.664618507,8.0
16.672974142,5.0
16.681329776,8.0
16.689685411,6.0
16.698041045,2.0
16.706396680,6.0
16.714752314,5.0
16.723107949,2.0
16.731463583,4.0
16.739819218,2.0
16.748174852,5.0
16.756530487,6.0
16.764886121,9.0
16.773241756,4.0
16.781597390,1.0
16.789953025,2.0
16.798308659,6.0
16.806664294,6.0
16.815019928,5.0
16.823375563,4.0
16.831731197,4.0
16.840086832,8.0
16.848442466,6.0
16.856798101,2.0
16.865153735,5.0
16.873509370,9.0
16.881865004,8.0
16.890220639,9.0
16.898576273,4.0
16.906931907,6.0
16.915287542,5.0
16.923643176,1.0
16.931998811,5.0
16.940354445,4.0
16.948710080,0.0
16.957065714,2.0
16.965421349,1.0
16.973776983,5.0
16.982132618,6.0
16.990488252,4.0
16.998843887,6.0
17.007199521,8.0
17.015555156,5.0
17.023910790,4.0
17.032266425,6.0
17.040622059,6.0
17.048977694,4.0
17.057333328,8.0
17.065688963,4.0
17.074044597,0.0
17.082400232,10.0
17.090755866,5.0
17.099111501,2.0
17.107467135,10.0
17.115822770,8.0
17.124178404,8.0
17.132534039,2.0
17.140889673,4.0
17.149245308,5.0
17.157600942,4.0
17.165956577,6.0
17.174312211,4.0
17.182667846,5.0
17.191023480,4.0
17.199379115,4.0
17.207734749,5.0
17.216090384,8.0
17.224446018,0.0
17.232801653,5.0
17.241157287,9.0
17.249512922,5.0
17.257868556,8.0
17.266224190,6.0
17.274579825,5.0
17.282935459,4.0
17.291291094,5.0
17.299646728,2.0
17.308002363,6.0
17.316357997,8.0
17.324713632,12.0
17.333069266,2.0
17.341424901,6.0
17.349780535,4.0
17.358136170,2.0
17.366491804,5.0
17.374847439,4.0
17.383203073,8.0
17.391558708,9.0
17.399914342,4.0
17.408269977,9.0
17.416625611,5.0
17.424981246,2.0
17.433336880,2.0
17.441692515,2.0
17.450048149,5.0
17.458403784,5.0
17.466759418,2.0
17.475115053,10.0
17.483470687,5.0
17.491826322,2.0
17.500181956,8.0
17.508537591,6.0
17.516893225,2.0
17.525248860,2.0
17.533604494,4.0
17.541960129,8.0
17.550315763,2.0
17.558671398,1.0
17.567027032,1.0
17.575382667,6.0
17.583738301,8.0
17.592093936,5.0
17.600449570,8.0
17.608805205,8.0
17.617160839,5.0
17.625516473,4.0
17.633872108,4.0
17.642227742,2.0
17.650583377,4.0
17.658939011,5.0
17.667294646,6.0
17.675650280,6.0
17.684005915,8.0
17.692361549,4.0
17.700717184,2.0
17.709072818,1.0
17.717428453,4.0
17.725784087,2.0
17.734139722,5.0
17.742495356,6.0
17.750850991,5.0
17.759206625,5.0
17.767562260,8.0
17.775917894,4.0
17.784273529,10.0
17.792629163,4.0
17.800984798,9.0
17.809340432,6.0
17.817696067,4.0
17.826051701,4.0
17.834407336,1.0
17.842762970,2.0
17.851118605,4.0
17.859474239,4.0
17.867829874,4.0
17.876185508,2.0
17.884541143,6.0
17.892896777,4.0
17.901252412,4.0
17.909608046,6.0
17.917963681,4.0
17.926319315,6.0
17.934674950,6.0
17.943030584,4.0
17.951386219,1.0
17.959741853,2.0
17.968097488,6.0
17.976453122,8.0
17.984808756,4.0
17.993164391,2.0
18.001520025,1.0
18.009875660,5.0
18.018231294,2.0
18.026586929,6.0
18.034942563,2.0
18.043298198,5.0
18.051653832,8.0
18.060009467,2.0
18.068365101,2.0
18.076720736,6.0
18.085076370,4.0
18.093432005,4.0
18.101787639,6.0
18.110143274,6.0
18.118498908,4.0
18.126854543,2.0
18.135210177,4.0
18.143565812,8.0
18.151921446,9.0
18.160277081,4.0
18.168632715,5.0
18.176988350,8.0
18.185343984,6.0
18.193699619,5.0
18.202055253,1.0
18.210410888,2.0
18.218766522,8.0
18.227122157,6.0
18.235477791,6.0
18.243833426,1.0
18.252189060,9.0
18.260544695,4.0
18.268900329,2.0
18.277255964,5.0
18.285611598,5.0
18.293967233,4.0
18.302322867,5.0
18.310678502,4.0
18.319034136,4.0
18.327389771,1.0
18.335745405,8.0
18.344101040,6.0
18.352456674,4.0
18.360812308,4.0
18.369167943,6.0
18.377523577,4.0
18.385879212,4.0
18.394234846,4.0
18.402590481,2.0
18.410946115,2.0
18.419301750,2.0
18.427657384,2.0
18.436013019,8.0
18.444368653,2.0
18.452724288,5.0
18.461079922,6.0
18.469435557,9.0
18.477791191,1.0
18.486146826,4.0
18.494502460,2.0
18.502858095,1.0
18.511213729,2.0
18.519569364,4.0
18.527924998,2.0
18.536280633,1.0
18.544636267,5.0
18.552991902,6.0
18.561347536,2.0
18.569703171,4.0
18.578058805,8.0
18.586414440,1.0
18.594770074,5.0
18.603125709,2.0
18.611481343,6.0
18.619836978,4.0
18.628192612,4.0
18.636548247,5.0
18.644903881,1.0
18.653259516,6.0
18.661615150,2.0
18.669970785,0.0
18.678326419,6.0
18.686682054,8.0
18.695037688,4.0
18.703393323,4.0
18.711748957,0.0
18.720104591,6.0
18.728460226,6.0
18.736815860,0.0
18.745171495,1.0
18.753527129,6.0
18.761882764,2.0
18.770238398,2.0
18.778594033,6.0
18.786949667,8.0
18.795305302,0.0
18.803660936,6.0
18.812016571,4.0
18.820372205,0.0
18.828727840,5.0
18.837083474,1.0
18.845439109,2.0
18.853794743,6.0
18.862150378,1.0
18.870506012,4.0
18.878861647,4.0
18.887217281,4.0
18.895572916,5.0
18.903928550,0.0
18.912284185,2.0
18.920639819,1.0
18.928995454,2.0
18.937351088,6.0
18.945706723,5.0
18.954062357,5.0
18.962417992,1.0
18.970773626,5.0
18.979129261,10.0
18.987484895,9.0
18.995840530,4.0
19.004196164,1.0
19.012551799,9.0
19.020907433,5.0
19.029263068,6.0
19.037618702,4.0
19.045974337,4.0
19.054329971,2.0
19.062685606,6.0
19.071041240,2.0
19.079396874,1.0
19.087752509,2.0
19.096108143,5.0
19.104463778,1.0
19.112819412,2.0
19.121175047,6.0
19.129530681,4.0
19.137886316,1.0
19.146241950,9.0
19.154597585,4.0
19.162953219,2.0
19.171308854,0.0
19.179664488,8.0
19.188020123,5.0
19.196375757,6.0
19.204731392,4.0
19.213087026,5.0
19.221442661,5.0
19.229798295,1.0
19.238153930,4.0
19.246509564,2.0
19.254865199,2.0
19.263220833,6.0
19.271576468,5.0
19.279932102,5.0
19.288287737,5.0
19.296643371,2.0
19.304999006,5.0
19.313354640,0.0
19.321710275,8.0
19.330065909,6.0
19.338421544,5.0
19.346777178,6.0
19.355132813,6.0
19.363488447,2.0
19.371844082,2.0
19.380199716,1.0
19.388555351,4.0
19.396910985,2.0
19.405266620,4.0
19.413622254,4.0
19.421977889,5.0
19.430333523,4.0
19.438689157,5.0
19.447044792,6.0
19.455400426,2.0
19.463756061,6.0
19.472111695,4.0
19.480467330,5.0
19.488822964,4.0
19.497178599,4.0
19.505534233,0.0
19.513889868,4.0
19.522245502,2.0
19.530601137,2.0
19.538956771,2.0
19.547312406,6.0
19.555668040,6.0
19.564023675,0.0
19.572379309,1.0
19.580734944,6.0
19.589090578,5.0
19.597446213,4.0
19.605801847,6.0
19.614157482,6.0
19.622513116,6.0
19.630868751,2.0
19.639224385,2.0
19.647580020,5.0
19.655935654,4.0
19.664291289,1.0
19.672646923,5.0
19.681002558,4.0
19.689358192,1.0
19.697713827,5.0
19.706069461,2.0
19.714425096,2.0
19.722780730,6.0
19.731136365,2.0
19.739491999,4.0
19.747847634,2.0
19.756203268,10.0
19.764558903,4.0
19.772914537,1.0
19.781270172,5.0
19.789625806,5.0
19.797981440,4.0
19.806337075,6.0
19.814692709,4.0
19.823048344,6.0
19.831403978,6.0
19.839759613,4.0
19.848115247,4.0
19.856470882,5.0
19.864826516,4.0
19.873182151,2.0
19.881537785,2.0
19.889893420,2.0
19.898249054,9.0
19.906604689,2.0
19.914960323,4.0
19.923315958,5.0
19.931671592,4.0
19.940027227,4.0
19.948382861,4.0
19.956738496,5.0
19.965094130,10.0
19.973449765,0.0
19.981805399,1.0
19.990161034,1.0
19.998516668,4.0
20.006872303,8.0
20.015227937,2.0
20.023583572,1.0
20.031939206,5.0
20.040294841,1.0
20.048650475,4.0
20.057006110,4.0
20.065361744,2.0
20.073717379,5.0
20.082073013,1.0
20.090428648,1.0
20.098784282,2.0
20.107139917,4.0
20.115495551,4.0
20.123851186,5.0
20.132206820,4.0
20.140562455,8.0
20.148918089,1.0
20.157273724,4.0
20.165629358,1.0
20.173984992,4.0
20.182340627,2.0
20.190696261,2.0
20.199051896,8.0
20.207407530,1.0
20.215763165,8.0
20.224118799,6.0
20.232474434,4.0
20.240830068,1.0
20.249185703,4.0
20.257541337,2.0
20.265896972,6.0
20.274252606,2.0
20.282608241,10.0
20.290963875,2.0
20.299319510,4.0
20.307675144,1.0
20.316030779,4.0
20.324386413,5.0
20.332742048,6.0
20.341097682,5.0
20.349453317,2.0
20.357808951,1.0
20.366164586,5.0
20.374520220,2.0
20.382875855,8.0
20.391231489,1.0
20.399587124,4.0
20.407942758,4.0
20.416298393,2.0
20.424654027,2.0
20.433009662,4.0
20.441365296,5.0
20.449720931,0.0
20.458076565,9.0
20.466432200,8.0
20.474787834,5.0
20.483143469,6.0
20.491499103,6.0
20.499854738,1.0
20.508210372,4.0
20.516566007,0.0
20.524921641,2.0
20.533277275,4.0
20.541632910,2.0
20.549988544,4.0
20.558344179,2.0
20.566699813,0.0
20.575055448,2.0
20.583411082,1.0
20.591766717,1.0
20.600122351,6.0
20.608477986,1.0
20.616833620,8.0
20.625189255,1.0
20.633544889,2.0
20.641900524,1.0
20.650256158,4.0
20.658611793,4.0
20.666967427,2.0
20.675323062,6.0
20.683678696,5.0
20.692034331,8.0
20.700389965,5.0
20.708745600,2.0
20.717101234,2.0
20.725456869,1.0
20.733812503,4.0
20.742168138,5.0
20.750523772,4.0
20.758879407,4.0
20.767235041,0.0
20.775590676,4.0
20.783946310,4.0
20.792301945,1.0
20.800657579,8.0
20.809013214,4.0
20.817368848,2.0
20.825724483,1.0
20.834080117,2.0
20.842435752,2.0
20.850791386,5.0
20.859147021,4.0
20.867502655,4.0
20.875858290,2.0
20.884213924,4.0
20.892569558,2.0
20.900925193,1.0
20.909280827,2.0
20.917636462,1.0
20.925992096,4.0
20.934347731,2.0
20.942703365,5.0
20.951059000,0.0
20.959414634,6.0
20.967770269,0.0
20.976125903,5.0
20.984481538,5.0
20.992837172,1.0
21.001192807,0.0
21.009548441,2.0
21.017904076,6.0
21.026259710,2.0
21.034615345,2.0
21.042970979,6.0
21.051326614,8.0
21.059682248,5.0
21.068037883,2.0
21.076393517,4.0
21.084749152,4.0
21.093104786,1.0
21.101460421,6.0
21.109816055,4.0
21.118171690,5.0
21.126527324,6.0
21.134882959,8.0
21.143238593,0.0
21.151594228,8.0
21.159949862,4.0
21.168305497,1.0
21.176661131,9.0
21.185016766,2.0
21.193372400,1.0
21.201728035,9.0
21.210083669,4.0
21.218439304,0.0
21.226794938,5.0
21.235150573,2.0
21.243506207,1.0
