Angle,Intensity
12.670625222,13
12.678980856,12
12.687336491,1
12.695692125,6
12.70404776,13
12.712403394,6
12.720759029,10
12.729114663,6
12.737470298,5
12.745825932,2
12.754181567,12
12.762537201,5
12.770892836,10
12.77924847,6
12.787604105,8
12.795959739,6
12.804315374,10
12.812671008,0
12.821026643,2
12.829382277,4
12.837737912,5
12.846093546,16
12.854449181,5
12.862804815,9
12.87116045,6
12.879516084,13
12.887871719,5
12.896227353,6
12.904582988,4
12.912938622,13
12.921294256,10
12.929649891,10
12.938005525,8
12.94636116,9
12.954716794,8
12.963072429,5
12.971428063,8
12.979783698,2
12.988139332,6
12.996494967,8
13.004850601,12
13.013206236,9
13.02156187,2
13.029917505,2
13.038273139,8
13.046628774,9
13.054984408,9
13.063340043,1
13.071695677,5
13.080051312,4
13.088406946,6
13.096762581,9
13.105118215,10
13.11347385,10
13.121829484,5
13.130185119,12
13.138540753,6
13.146896388,8
13.155252022,9
13.163607657,12
13.171963291,4
13.180318926,8
13.18867456,9
13.197030195,5
13.205385829,9
13.213741464,10
13.222097098,6
13.230452733,9
13.238808367,2
13.247164002,6
13.255519636,10
13.263875271,9
13.272230905,6
13.280586539,4
13.288942174,1
13.297297808,8
13.305653443,8
13.314009077,9
13.322364712,14
13.330720346,5
13.339075981,8
13.347431615,12
13.35578725,12
13.364142884,10
13.372498519,5
13.380854153,9
13.389209788,10
13.397565422,4
13.405921057,8
13.414276691,8
13.422632326,9
13.43098796,10
13.439343595,13
13.447699229,5
13.456054864,12
13.464410498,9
13.472766133,5
13.481121767,6
13.489477402,6
13.497833036,5
13.506188671,4
13.514544305,4
13.52289994,1
13.531255574,5
13.539611209,4
13.547966843,5
13.556322478,4
13.564678112,6
13.573033747,5
13.581389381,6
13.589745016,5
13.59810065,8
13.606456285,5
13.614811919,9
13.623167554,1
13.631523188,9
13.639878822,5
13.648234457,5
13.656590091,6
13.664945726,1
13.67330136,10
13.681656995,12
13.690012629,5
13.698368264,2
13.706723898,4
13.715079533,1
13.723435167,9
13.731790802,13
13.740146436,10
13.748502071,10
13.756857705,6
13.76521334,10
13.773568974,8
13.781924609,5
13.790280243,2
13.798635878,10
13.806991512,9
13.815347147,9
13.823702781,4
13.832058416,4
13.84041405,9
13.848769685,9
13.857125319,10
13.865480954,9
13.873836588,8
13.882192223,6
13.890547857,5
13.898903492,5
13.907259126,10
13.915614761,5
13.923970395,8
13.93232603,5
13.940681664,1
13.949037299,6
13.957392933,16
13.965748568,8
13.974104202,2
13.982459837,8
13.990815471,9
13.999171105,5
14.00752674,10
14.015882374,4
14.024238009,2
14.032593643,4
14.040949278,10
14.049304912,5
14.057660547,12
14.066016181,10
14.074371816,12
14.08272745,5
14.091083085,2
14.099438719,6
14.107794354,10
14.116149988,4
14.124505623,2
14.132861257,4
14.141216892,6
14.149572526,2
14.157928161,5
14.166283795,8
14.17463943,13
14.182995064,2
14.191350699,8
14.199706333,9
14.208061968,13
14.216417602,2
14.224773237,6
14.233128871,6
14.241484506,2
14.24984014,5
14.258195775,6
14.266551409,13
14.274907044,2
14.283262678,8
14.291618313,8
14.299973947,4
14.308329582,9
14.316685216,10
14.325040851,4
14.333396485,5
14.34175212,8
14.350107754,4
14.358463388,8
14.366819023,2
14.375174657,2
14.383530292,9
14.391885926,4
14.400241561,9
14.408597195,4
14.41695283,5
14.425308464,10
14.433664099,12
14.442019733,8
14.450375368,8
14.458731002,12
14.467086637,6
14.475442271,10
14.483797906,2
14.49215354,8
14.500509175,1
14.508864809,8
14.517220444,10
14.525576078,8
14.533931713,6
14.542287347,8
14.550642982,8
14.558998616,6
14.567354251,9
14.575709885,5
14.58406552,8
14.592421154,2
14.600776789,4
14.609132423,6
14.617488058,8
14.625843692,9
14.634199327,6
14.642554961,5
14.650910596,12
14.65926623,2
14.667621865,9
14.675977499,4
14.684333134,4
14.692688768,6
14.701044403,5
14.709400037,5
14.717755672,5
14.726111306,4
14.73446694,5
14.742822575,6
14.751178209,1
14.759533844,4
14.767889478,1
14.776245113,5
14.784600747,5
14.792956382,4
14.801312016,10
14.809667651,10
14.818023285,9
14.82637892,5
14.834734554,14
14.843090189,6
14.851445823,12
14.859801458,10
14.868157092,12
14.876512727,4
14.884868361,10
14.893223996,12
14.90157963,4
14.909935265,6
14.918290899,8
14.926646534,2
14.935002168,2
14.943357803,8
14.951713437,9
14.960069072,5
14.968424706,8
14.976780341,9
14.985135975,10
14.99349161,10
15.001847244,4
15.010202879,8
15.018558513,2
15.026914148,9
15.035269782,6
15.043625417,5
15.051981051,8
15.060336686,6
15.06869232,5
15.077047955,4
15.085403589,8
15.093759223,4
15.102114858,2
15.110470492,5
15.118826127,6
15.127181761,12
15.135537396,2
15.14389303,4
15.152248665,5
15.160604299,5
15.168959934,5
15.177315568,1
15.185671203,9
15.194026837,1
15.202382472,5
15.210738106,6
15.219093741,4
15.227449375,4
15.23580501,5
15.244160644,6
15.252516279,9
15.260871913,10
15.269227548,8
15.277583182,6
15.285938817,6
15.294294451,5
15.302650086,2
15.31100572,8
15.319361355,1
