Angle,Intensity
25.510540948,0
25.518896582,1
25.527252217,0
25.535607851,0
25.543963486,0
25.55231912,0
25.560674755,0
25.569030389,0
25.577386024,0
25.585741658,1
25.594097293,0
25.602452927,0
25.610808562,0
25.619164196,0
25.627519831,0
25.635875465,0
25.6442311,0
25.652586734,1
25.660942369,0
25.669298003,0
25.677653638,1
25.686009272,0
25.694364907,0
25.702720541,0
25.711076176,0
25.71943181,0
25.727787445,0
25.736143079,1
25.744498714,0
25.752854348,2
25.761209983,0
25.769565617,0
25.777921252,1
25.786276886,0
25.794632521,1
25.802988155,1
25.811343789,0
25.819699424,0
25.828055058,1
25.836410693,0
25.844766327,0
25.853121962,1
25.861477596,2
25.869833231,0
25.878188865,0
25.8865445,1
25.894900134,0
25.903255769,1
25.911611403,0
25.919967038,0
25.928322672,0
25.936678307,0
25.945033941,1
25.953389576,1
25.96174521,0
25.970100845,0
25.978456479,0
25.986812114,0
25.995167748,1
26.003523383,0
26.011879017,1
26.020234652,0
26.028590286,0
26.036945921,0
26.045301555,1
26.05365719,2
26.062012824,0
26.070368459,0
26.078724093,0
26.087079728,0
26.095435362,0
26.103790997,1
26.112146631,0
26.120502266,0
26.1288579,0
26.137213535,0
26.145569169,0
26.153924804,0
26.162280438,0
26.170636072,0
26.178991707,1
26.187347341,1
26.195702976,0
26.20405861,0
26.212414245,0
26.220769879,0
26.229125514,1
26.237481148,0
26.245836783,1
26.254192417,0
26.262548052,0
26.270903686,0
26.279259321,1
26.287614955,0
26.29597059,0
26.304326224,0
26.312681859,0
26.321037493,0
26.329393128,0
26.337748762,0
26.346104397,0
26.354460031,0
26.362815666,0
26.3711713,0
26.379526935,0
26.387882569,0
26.396238204,0
26.404593838,4
26.412949473,0
26.421305107,0
26.429660742,0
26.438016376,0
26.446372011,0
26.454727645,1
26.46308328,0
26.471438914,0
26.479794549,1
26.488150183,0
26.496505818,0
26.504861452,0
26.513217087,0
26.521572721,0
26.529928356,0
26.53828399,0
26.546639624,1
26.554995259,0
26.563350893,0
26.571706528,0
26.580062162,2
26.588417797,0
26.596773431,0
26.605129066,1
26.6134847,0
26.621840335,1
26.630195969,0
26.638551604,1
26.646907238,2
26.655262873,0
26.663618507,0
26.671974142,0
26.680329776,0
26.688685411,0
26.697041045,0
26.70539668,1
26.713752314,0
26.722107949,0
26.730463583,1
26.738819218,0
26.747174852,0
26.755530487,0
26.763886121,1
26.772241756,0
26.78059739,1
26.788953025,0
26.797308659,0
26.805664294,0
26.814019928,0
26.822375563,0
26.830731197,0
26.839086832,0
26.847442466,0
26.855798101,1
26.864153735,0
26.87250937,0
26.880865004,1
26.889220639,0
26.897576273,0
26.905931907,0
26.914287542,0
26.922643176,0
26.930998811,0
26.939354445,0
26.94771008,1
26.956065714,1
26.964421349,0
26.972776983,0
26.981132618,0
26.989488252,0
26.997843887,0
27.006199521,1
27.014555156,0
27.02291079,1
27.031266425,0
27.039622059,0
27.047977694,1
27.056333328,0
27.064688963,0
27.073044597,0
27.081400232,1
27.089755866,0
27.098111501,0
27.106467135,0
27.11482277,0
27.123178404,1
27.131534039,2
27.139889673,0
27.148245308,0
27.156600942,0
27.164956577,1
27.173312211,0
27.181667846,0
27.19002348,0
27.198379115,0
27.206734749,0
27.215090384,0
27.223446018,0
27.231801653,0
27.240157287,0
27.248512922,1
27.256868556,0
27.26522419,0
27.273579825,0
27.281935459,0
27.290291094,0
27.298646728,0
27.307002363,0
27.315357997,1
27.323713632,0
27.332069266,0
27.340424901,0
